"order_id","order_date","order_year_month","customer_name","city","state_province","email","order_type","quantity","product_name","product_line","product_price","product_status"
74143,2026-06-30,"2026-06",Troy Gonzalez,Joneschester,Wisconsin,troy_gonzalez@email.com,Online,2,Water Bottle - 30 oz.,Accessories,4.99,Active
51415,2025-07-15,"2025-07",Bryan Kelly,Port Kyle,Wyoming,bryan_kelly@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
51519,2025-07-22,"2025-07",Ryan Alexander,Allisonmouth,Massachusetts,ryan_alexander@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
51902,2025-08-01,"2025-08",Allen Mehta,North Kyleport,Maryland,allen_mehta@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
51945,2025-08-02,"2025-08",Isabelle Coleman,New Melissaburgh,Ohio,isabelle_coleman@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
52007,2025-08-03,"2025-08",Brandon Lal,Novaktown,Nebraska,brandon_lal@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
51991,2025-08-03,"2025-08",Chloe Campbell,Fisherberg,Delaware,chloe_campbell@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
52041,2025-08-04,"2025-08",Donald Prasad,Millerland,Missouri,donald_prasad@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
52091,2025-08-05,"2025-08",Jordan Gonzalez,Ellisborough,Minnesota,jordan_gonzalez@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
52117,2025-08-06,"2025-08",Jodi Shen,North Amandamouth,Kentucky,jodi_shen@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
52136,2025-08-06,"2025-08",Jon Shen,Ramosborough,Florida,jon_shen@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
52184,2025-08-07,"2025-08",Miguel Coleman,Scottburgh,Wisconsin,miguel_coleman@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
52182,2025-08-07,"2025-08",Nathan Kumar,Mooretown,Hawaii,nathan_kumar@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
52239,2025-08-08,"2025-08",Caitlin Watson,Tonymouth,Kansas,caitlin_watson@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
52343,2025-08-10,"2025-08",Sierra Hill,Robertberg,Illinois,sierra_hill@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
52368,2025-08-11,"2025-08",Jorge Zhu,Lynchhaven,Kansas,jorge_zhu@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
52530,2025-08-14,"2025-08",Colleen Yang,Jimenezton,Arkansas,colleen_yang@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
52543,2025-08-14,"2025-08",Eduardo Henderson,Schwartzfort,South Dakota,eduardo_henderson@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
52541,2025-08-14,"2025-08",Isaiah Phillips,Jimmyville,Hawaii,isaiah_phillips@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
52599,2025-08-15,"2025-08",Preston Sanchez,Hernandezburgh,New Jersey,preston_sanchez@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
52693,2025-08-17,"2025-08",Jeremiah Mitchell,Morrisontown,Arkansas,jeremiah_mitchell@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
52700,2025-08-17,"2025-08",Olivia Cox,Hardyview,West Virginia,olivia_cox@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
52742,2025-08-18,"2025-08",Jonathon Moreno,Lake Lauren,New Mexico,jonathon_moreno@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
52848,2025-08-20,"2025-08",Lawrence Carlson,West Jeffrey,Alaska,lawrence_carlson@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
52863,2025-08-20,"2025-08",Naomi Ortega,Lake Troy,Connecticut,naomi_ortega@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
52902,2025-08-21,"2025-08",Jacqueline Watson,Isaiahside,Nevada,jacqueline_watson@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
53051,2025-08-24,"2025-08",Jonathan Clark,Kimberlymouth,Iowa,jonathan_clark@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
53098,2025-08-25,"2025-08",James Lee,Port Davidhaven,Utah,james_lee@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
53150,2025-08-26,"2025-08",Lauren Peterson,East Amyberg,Alaska,lauren_peterson@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
53152,2025-08-26,"2025-08",Samuel Perry,North Autumn,Idaho,samuel_perry@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
53261,2025-08-28,"2025-08",Marcus Powell,Danielstad,Oklahoma,marcus_powell@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
53328,2025-08-29,"2025-08",Robert Martin,Smithshire,New York,robert_martin@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
53389,2025-08-30,"2025-08",Sarah Washington,North Heatherfurt,Wyoming,sarah_washington@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
53437,2025-08-31,"2025-08",Adam Lal,Rebeccaland,Michigan,adam_lal@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
53640,2025-09-01,"2025-09",Francisco Javier Castrejï¿½N,Wilsonburgh,Idaho,francisco_javier_castrejï¿½n@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
53639,2025-09-01,"2025-09",Louis Rai,Toddstad,New Jersey,louis_rai@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
53638,2025-09-01,"2025-09",Wyatt Edwards,Barronmouth,Hawaii,wyatt_edwards@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
53673,2025-09-02,"2025-09",Cedric Li,North Richardside,Illinois,cedric_li@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
53843,2025-09-05,"2025-09",Ian Green,New Shane,Delaware,ian_green@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
53846,2025-09-05,"2025-09",Sydney Martinez,Ellisfurt,Washington,sydney_martinez@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
53892,2025-09-06,"2025-09",Cameron Gonzales,New Michaelport,New Jersey,cameron_gonzales@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
53891,2025-09-06,"2025-09",Isabelle Winston,Dannyhaven,New Mexico,isabelle_winston@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
53941,2025-09-07,"2025-09",Alex Wright,Copelandton,South Dakota,alex_wright@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
53944,2025-09-07,"2025-09",Eduardo Nelson,New Nicholasbury,Vermont,eduardo_nelson@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
53925,2025-09-07,"2025-09",Jamie Zheng,North Jenniferborough,Texas,jamie_zheng@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
54056,2025-09-09,"2025-09",Carly Rai,Paulaborough,Illinois,carly_rai@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
54069,2025-09-09,"2025-09",Dustin Anand,Amyview,Illinois,dustin_anand@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
54061,2025-09-09,"2025-09",Haley Evans,Lake Michellebury,Pennsylvania,haley_evans@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
54235,2025-09-12,"2025-09",Frank Ruiz,New Jenna,Utah,frank_ruiz@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
54219,2025-09-12,"2025-09",Seth Griffin,Port John,Indiana,seth_griffin@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
54288,2025-09-13,"2025-09",Adrienne Gill,Davismouth,Maryland,adrienne_gill@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
54399,2025-09-15,"2025-09",Aaron Roberts,West Nathan,Michigan,aaron_roberts@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
54554,2025-09-18,"2025-09",Eric Carter,West Jillborough,New York,eric_carter@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
54555,2025-09-18,"2025-09",Samuel Foster,Matthewtown,Nevada,samuel_foster@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
54734,2025-09-21,"2025-09",Aaron Jenkins,West Tonyafurt,Vermont,aaron_jenkins@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
54756,2025-09-21,"2025-09",Gabriel Gonzales,Danamouth,Maryland,gabriel_gonzales@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
54844,2025-09-23,"2025-09",Samantha Walker,North Deanna,Arizona,samantha_walker@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
54904,2025-09-24,"2025-09",Alexandra Lee,East Brianshire,Maine,alexandra_lee@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
54902,2025-09-24,"2025-09",Shelby Rivera,Morenobury,New Mexico,shelby_rivera@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
54938,2025-09-25,"2025-09",Autumn Cai,Gonzalezchester,Oregon,autumn_cai@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
55117,2025-09-28,"2025-09",Phillip Prasad,2026-06-23,"2026-06",phillip_prasad@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
55198,2025-09-30,"2025-09",Aidan Long,New David,Georgia,aidan_long@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
55349,2025-10-01,"2025-10",Emma Bennett,Gomezchester,Florida,emma_bennett@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
55439,2025-10-02,"2025-10",Chloe Rodriguez,Leehaven,Georgia,chloe_rodriguez@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
55506,2025-10-04,"2025-10",Jason Gonzales,East Stephaniehaven,Rhode Island,jason_gonzales@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
55523,2025-10-04,"2025-10",Kayla Jones,Lake Brittany,Vermont,kayla_jones@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
55575,2025-10-05,"2025-10",Dustin Chande,Williamsburgh,Oregon,dustin_chande@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
55632,2025-10-06,"2025-10",Nicole Stewart,East Deborah,California,nicole_stewart@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
55619,2025-10-06,"2025-10",Toni Madan,Lukeland,North Dakota,toni_madan@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
55793,2025-10-08,"2025-10",Cynthia Srini,Carolynbury,Minnesota,cynthia_srini@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
55765,2025-10-08,"2025-10",Logan Brown,North Doris,New Hampshire,logan_brown@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
55764,2025-10-08,"2025-10",Tyler Wilson,Ayerstown,North Dakota,tyler_wilson@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
55911,2025-10-10,"2025-10",Thomas Yang,Nelsonside,Wisconsin,thomas_yang@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
55989,2025-10-12,"2025-10",John Walker,East Brandon,Massachusetts,john_walker@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
56087,2025-10-14,"2025-10",James Chen,Thompsonside,Montana,james_chen@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
56161,2025-10-15,"2025-10",Faith Henderson,Jonathanmouth,Minnesota,faith_henderson@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
56250,2025-10-17,"2025-10",Alexandra Young,2026-06-23,"2026-06",alexandra_young@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
56244,2025-10-17,"2025-10",Emma Flores,Andersonchester,Arkansas,emma_flores@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
56258,2025-10-17,"2025-10",Suzanne Lu,Bradfordside,Colorado,suzanne_lu@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
56293,2025-10-18,"2025-10",James Parker,West Miguel,South Dakota,james_parker@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
56291,2025-10-18,"2025-10",Luis Gonzales,Port Melissa,Idaho,luis_gonzales@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
56399,2025-10-20,"2025-10",Jennifer Griffin,South Aaronhaven,Nevada,jennifer_griffin@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
56455,2025-10-21,"2025-10",Jackson Gonzales,North Barry,Kansas,jackson_gonzales@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
56495,2025-10-22,"2025-10",Kristy Gill,North Jennifermouth,Kentucky,kristy_gill@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
56621,2025-10-24,"2025-10",Mary Peterson,East Melissa,Hawaii,mary_peterson@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
56722,2025-10-26,"2025-10",Devin Powell,Jennifershire,Oregon,devin_powell@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
56772,2025-10-27,"2025-10",Jackson Wright,Mariahside,NY,jackson_wright@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
57195,2025-11-01,"2025-11",Rachael Perez,East Aprilchester,Nebraska,rachael_perez@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
57352,2025-11-03,"2025-11",Brittany Hughes,Sharichester,Maine,brittany_hughes@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
57337,2025-11-03,"2025-11",Warren Xu,Port Crystalberg,North Carolina,warren_xu@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
57393,2025-11-04,"2025-11",Brian Murphy,North Sara,Nevada,brian_murphy@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
57507,2025-11-06,"2025-11",Drew Shen,East Michael,Michigan,drew_shen@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
57541,2025-11-07,"2025-11",Stefanie Perez,New Douglas,Indiana,stefanie_perez@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
57762,2025-11-11,"2025-11",Carson Griffin,Port Alicia,Virginia,carson_griffin@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
57764,2025-11-11,"2025-11",Franklin Liu,Michaelbury,Alaska,franklin_liu@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
57809,2025-11-12,"2025-11",Jasmine Thompson,Justinburgh,Idaho,jasmine_thompson@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
57875,2025-11-13,"2025-11",Tabitha Rana,West Jerryfurt,Virginia,tabitha_rana@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
57918,2025-11-14,"2025-11",Isabella West,Davisville,New Jersey,isabella_west@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
57983,2025-11-15,"2025-11",Christina Peterson,Lake Michael,Alaska,christina_peterson@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
57999,2025-11-15,"2025-11",Gabriel Baker,New Daniel,Louisiana,gabriel_baker@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
58044,2025-11-16,"2025-11",Marie Moreno,Port Christopher,New York,marie_moreno@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
58265,2025-11-20,"2025-11",Cassidy Price,Lopezport,Mississippi,cassidy_price@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
58309,2025-11-21,"2025-11",Sean Nelson,Loganview,Mississippi,sean_nelson@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
58355,2025-11-22,"2025-11",Hector Sanz,North Patricia,TX,hector_sanz@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
58437,2025-11-23,"2025-11",Carol Wright,Smithburgh,Tennessee,carol_wright@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
58458,2025-11-23,"2025-11",Shaun Lal,North Aprilhaven,Utah,shaun_lal@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
58441,2025-11-23,"2025-11",Valerie Sun,Longmouth,Utah,valerie_sun@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
58503,2025-11-24,"2025-11",Gloria Bradley,Lake Barbara,Massachusetts,gloria_bradley@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
58560,2025-11-25,"2025-11",Xavier Torres,Millsshire,New York,xavier_torres@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
58611,2025-11-26,"2025-11",Chelsea Rodriguez,Brandonmouth,Wisconsin,chelsea_rodriguez@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
58661,2025-11-27,"2025-11",Sydney Russell,South Kimberlyfort,Texas,sydney_russell@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
58714,2025-11-28,"2025-11",Eric Hayes,North John,Ohio,eric_hayes@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
58733,2025-11-28,"2025-11",Krista Gomez,Rowehaven,New Mexico,krista_gomez@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
58869,2025-11-30,"2025-11",Dalton Walker,2026-06-23,"2026-06",dalton_walker@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
58864,2025-11-30,"2025-11",Devin Hill,Lake Robertton,Vermont,devin_hill@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
58862,2025-11-30,"2025-11",Jeremy Cox,South Henry,Alabama,jeremy_cox@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
58863,2025-11-30,"2025-11",Natalie Clark,New Walter,Alabama,natalie_clark@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
59170,2025-12-02,"2025-12",Shawn Deng,Davidton,Ohio,shawn_deng@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
59164,2025-12-02,"2025-12",Tammy Madan,East Natalie,Oklahoma,tammy_madan@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
59242,2025-12-03,"2025-12",Kelvin Huang,Marytown,Pennsylvania,kelvin_huang@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
59301,2025-12-04,"2025-12",Cole Cooper,Bretttown,South Carolina,cole_cooper@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
59300,2025-12-04,"2025-12",Louis Pal,East Joseph,New Mexico,louis_pal@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
59376,2025-12-05,"2025-12",Ashley Washington,Denisehaven,Oregon,ashley_washington@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
59374,2025-12-05,"2025-12",Rachel Patterson,Port Samantha,Utah,rachel_patterson@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
59416,2025-12-06,"2025-12",Allison Bailey,New Leon,Nevada,allison_bailey@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
59485,2025-12-06,"2025-12",Terrence Carson,New Gregory,Wisconsin,terrence_carson@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
59597,2025-12-08,"2025-12",Russell Xu,East Thomas,Mississippi,russell_xu@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
59671,2025-12-09,"2025-12",Tyler Williams,Lake Jackie,Florida,tyler_williams@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
59732,2025-12-10,"2025-12",Rebekah Mehta,Angelicamouth,Kansas,rebekah_mehta@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
59802,2025-12-11,"2025-12",Courtney Green,Mcdanielberg,Wisconsin,courtney_green@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
59787,2025-12-11,"2025-12",Cynthia Prasad,Micheleberg,New York,cynthia_prasad@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
59831,2025-12-11,"2025-12",Cynthia Malhotra,Avenue,Alabama,cynthia_malhotra@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
59852,2025-12-12,"2025-12",Antonio Bennett,Heathershire,Kentucky,antonio_bennett@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
59901,2025-12-12,"2025-12",Tracy Rai,Teresaton,Kentucky,tracy_rai@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
59981,2025-12-13,"2025-12",Kristi Rodriguez,North Andrewstad,Nebraska,kristi_rodriguez@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
60003,2025-12-14,"2025-12",Caroline Perry,Patrickfort,South Dakota,caroline_perry@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
60074,2025-12-15,"2025-12",Meghan Carlson,Melissaberg,Montana,meghan_carlson@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
60144,2025-12-16,"2025-12",Eduardo Hall,East Sandrabury,Rhode Island,eduardo_hall@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
60145,2025-12-16,"2025-12",Jonathan Brown,Davisfort,Connecticut,jonathan_brown@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
60207,2025-12-17,"2025-12",Devin Ramirez,South Lee,Ohio,devin_ramirez@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
60407,2025-12-20,"2025-12",Ramï¿½N Cai,Georgemouth,Utah,ramï¿½n_cai@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
60477,2025-12-21,"2025-12",Eric Phillips,West Williamchester,Vermont,eric_phillips@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
60478,2025-12-21,"2025-12",Jose Turner,Burtonburgh,Kentucky,jose_turner@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
60537,2025-12-22,"2025-12",Julian Price,Port Todd,Nebraska,julian_price@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
60645,2025-12-24,"2025-12",Candace Prasad,Lake Lindaburgh,Ohio,candace_prasad@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
60697,2025-12-25,"2025-12",Cedric Chen,Griffinfurt,Arizona,cedric_chen@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
60731,2025-12-25,"2025-12",Marissa Wood,North Joseph,Louisiana,marissa_wood@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
60729,2025-12-25,"2025-12",Nathan Diaz,South Rachel,Mississippi,nathan_diaz@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
60789,2025-12-26,"2025-12",Hailey Hill,Andrewburgh,Arkansas,hailey_hill@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
60841,2025-12-27,"2025-12",Austin Lee,Aliciaborough,Montana,austin_lee@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
60966,2025-12-29,"2025-12",Jacquelyn Rowe,Heatherfurt,Indiana,jacquelyn_rowe@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
61033,2025-12-30,"2025-12",Christy Zheng,Kyleborough,Connecticut,christy_zheng@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
61073,2025-12-30,"2025-12",Jonathan Carter,South John,California,jonathan_carter@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
61335,2026-01-02,"2026-01",Isaiah Brooks,New Jeffrey,Utah,isaiah_brooks@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
61506,2026-01-05,"2026-01",Nicole Gray,South Brandonberg,Iowa,nicole_gray@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
61541,2026-01-06,"2026-01",Krista Vazquez,East Heather,Pennsylvania,krista_vazquez@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
61661,2026-01-08,"2026-01",Calvin Shen,Tracyport,Maryland,calvin_shen@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
61687,2026-01-08,"2026-01",Madison Anderson,East Tinaland,Utah,madison_anderson@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
61758,2026-01-09,"2026-01",Jorge Xu,Woodfort,Michigan,jorge_xu@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
61748,2026-01-09,"2026-01",Sean Parker,West Morganfort,Tennessee,sean_parker@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
61786,2026-01-10,"2026-01",Tara Jai,Josephview,Idaho,tara_jai@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
61879,2026-01-11,"2026-01",Alexandra Mitchell,New Catherinechester,Oklahoma,alexandra_mitchell@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
61881,2026-01-11,"2026-01",James Green,Margaretside,Montana,james_green@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
61935,2026-01-12,"2026-01",Ian Miller,South Ronaldside,Arkansas,ian_miller@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
62154,2026-01-15,"2026-01",Maria Watson,West Alexanderfurt,Indiana,maria_watson@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
62175,2026-01-16,"2026-01",Casey Shan,Davidfurt,Colorado,casey_shan@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
62199,2026-01-16,"2026-01",Jonathon Alvarez,East John,Minnesota,jonathon_alvarez@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
62308,2026-01-18,"2026-01",Angela Ward,Jordanton,Wisconsin,angela_ward@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
62421,2026-01-20,"2026-01",Darren Fernandez,North Kennethview,Kentucky,darren_fernandez@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
62497,2026-01-21,"2026-01",Ashley Thompson,East Pamelaside,Massachusetts,ashley_thompson@email.com,Online,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
62492,2026-01-21,"2026-01",Natalie Scott,Lake Hannah,Iowa,natalie_scott@email.com,Retail,1,"WoMens Mountain Shorts, L",Clothing,69.99,Active
